timeStamp,ThrustV,CombustTempV,InletPressureV,InletTempV,PressureRatioV,FuelPressureV,FuelPumpPowerV,CoolantTempV,CoolantPressureV,CoolantPumpPowerV,SparkPlugStatus
2026-07-03T15:06:05.077,2.03635,32.2416,1.96124,19.7137,1.93559,0.314277,48.2177,34.6717,1.27038,59.0534,OFF
2026-07-03T15:06:05.190,2.33234,32.6278,1.96876,19.8634,1.94302,0.307857,47.7622,34.5908,1.27404,58.7136,OFF
2026-07-03T15:06:05.289,2.82506,32.9781,1.969,19.9819,1.94326,0.301623,47.7802,34.6496,1.27002,58.2731,OFF
2026-07-03T15:06:05.401,3.19076,33.0207,1.9748,20.0015,1.94898,0.293715,47.4154,34.908,1.26482,57.8533,OFF
2026-07-03T15:06:05.509,3.17278,33.6108,1.97324,19.9103,1.94744,0.295355,47.0389,34.5708,1.26183,57.5133,OFF
2026-07-03T15:06:05.617,2.69582,34.3586,1.96426,19.7628,1.93857,0.293455,46.6245,34.719,1.26164,57.7225,OFF
2026-07-03T15:06:05.731,2.86093,34.5165,1.96175,19.541,1.9361,0.302287,46.5642,35.0909,1.26941,57.6016,OFF
2026-07-03T15:06:05.836,2.49744,34.5939,1.96685,19.582,1.94113,0.305894,46.8175,35.3935,1.27155,58.0962,OFF
2026-07-03T15:06:05.945,2.15262,34.5303,1.95689,19.3365,1.9313,0.298951,47.1991,35.141,1.26764,57.8339,OFF
2026-07-03T15:06:06.054,2.06868,34.8661,1.96028,19.2471,1.93465,0.297511,47.6207,34.8498,1.27681,57.8773,OFF
2026-07-03T15:06:06.164,2.08914,34.3992,1.96676,19.0539,1.94104,0.305109,47.8153,34.8676,1.27669,57.4789,OFF
2026-07-03T15:06:06.282,1.74683,35.1889,1.96293,18.8226,1.93726,0.297523,47.9606,34.6203,1.26893,57.8562,OFF
2026-07-03T15:06:06.395,1.41579,34.9018,1.96804,18.7271,1.9423,0.306934,47.5551,34.2315,1.26407,58.1978,OFF
2026-07-03T15:06:06.498,1.18802,34.5348,1.9625,18.9726,1.93684,0.299842,47.2108,34.3448,1.26145,58.1732,OFF
2026-07-03T15:06:06.602,1.67525,35.512,1.96588,18.8926,1.94017,0.308563,47.4773,34.4551,1.27138,58.239,OFF
2026-07-03T15:06:06.711,1.41144,35.0533,1.97193,19.0249,1.94614,0.303145,47.6119,34.6511,1.27002,58.3963,OFF
2026-07-03T15:06:06.828,1.20096,34.5775,1.96238,18.8232,1.93672,0.297229,47.6453,35.0432,1.27571,58.3529,OFF
2026-07-03T15:06:06.934,1.54003,35.236,1.95264,18.733,1.9271,0.299049,48.1388,34.9546,1.27118,57.9225,OFF
2026-07-03T15:06:07.038,1.0824,35.0309,1.95483,18.5805,1.92927,0.295336,48.0119,34.5902,1.26375,57.7028,OFF
2026-07-03T15:06:07.156,0.860355,35.2124,1.9564,18.626,1.93082,0.301512,48.2167,34.5895,1.26599,57.7668,OFF
2026-07-03T15:06:07.270,0.914364,34.5517,1.95201,18.7979,1.92648,0.30611,47.9196,34.7109,1.26744,58.0462,ON
2026-07-03T15:06:07.369,1.14838,34.8,1.95582,18.7229,1.93025,0.307184,47.4566,34.4175,1.26352,57.8291,OFF
2026-07-03T15:06:07.479,0.852368,35.1661,1.96284,18.6727,1.93717,0.3078,47.7915,34.7584,1.26088,58.1022,OFF
2026-07-03T15:06:07.589,0.626544,34.4363,1.95941,18.726,1.93378,0.315648,47.932,34.7981,1.26702,58.1989,OFF
2026-07-03T15:06:07.707,0.602062,34.4454,1.95791,18.6134,1.9323,0.322104,48.2948,34.8071,1.26342,58.6706,OFF
2026-07-03T15:06:07.819,0.303518,34.4282,1.95365,18.6401,1.9281,0.323783,48.7311,35.012,1.26276,58.4032,OFF
2026-07-03T15:06:07.915,0.0499201,34.8448,1.9579,18.8688,1.93229,0.322512,48.2955,35.136,1.25637,58.2999,OFF
2026-07-03T15:06:08.022,0,34.5666,1.95217,18.6702,1.92665,0.320382,47.9814,34.9794,1.25342,58.197,OFF
2026-07-03T15:06:08.134,0,33.9567,1.96096,18.7942,1.93532,0.318408,48.2928,35.1115,1.25579,57.7503,OFF
2026-07-03T15:06:08.243,0,33.403,1.95811,18.9458,1.9325,0.309097,48.6001,35.2511,1.25515,57.9956,OFF
2026-07-03T15:06:08.351,0.311697,33.9691,1.95985,19.0954,1.93422,0.308386,48.3966,35.4932,1.25522,58.154,OFF
2026-07-03T15:06:08.462,0.0866885,34.6775,1.9517,19.1839,1.92618,0.306119,48.46,35.8359,1.26511,58.2982,OFF
2026-07-03T15:06:08.574,0,34.2643,1.95408,19.0759,1.92853,0.307729,48.7702,36.0121,1.26516,58.6848,OFF
2026-07-03T15:06:08.686,0.248343,34.2082,1.94893,19.3005,1.92344,0.314724,48.5166,35.9969,1.27108,58.2267,OFF
2026-07-03T15:06:08.796,0,33.4537,1.94103,19.0791,1.91565,0.3063,48.266,36.0289,1.26441,57.9233,OFF
2026-07-03T15:06:08.909,0,32.6953,1.9487,19.2257,1.92322,0.311097,48.5715,35.6881,1.25791,58.0118,OFF
2026-07-03T15:06:09.009,0,32.1606,1.94318,19.2582,1.91777,0.305451,48.1623,35.8887,1.25276,57.9861,OFF
2026-07-03T15:06:09.121,0,31.76,1.94456,19.0686,1.91913,0.310001,47.946,35.5705,1.2565,58.1097,OFF
2026-07-03T15:06:09.230,0.247386,32.0087,1.93648,19.1273,1.91116,0.313008,48.4173,35.1919,1.24879,58.2076,OFF
2026-07-03T15:06:09.338,0.135318,32.0229,1.93616,18.9807,1.91084,0.306105,48.8318,35.5649,1.2577,58.1545,OFF
2026-07-03T15:06:09.446,0.595494,31.9646,1.92665,18.8576,1.90146,0.313493,48.8882,35.813,1.25518,58.0856,OFF
2026-07-03T15:06:09.558,0.350583,32.7224,1.93546,19.0738,1.91015,0.310565,48.6125,36.1393,1.24777,58.0449,OFF
2026-07-03T15:06:09.669,0,33.6233,1.93454,18.9696,1.90924,0.309452,48.3407,35.8308,1.24321,58.0439,ON
2026-07-03T15:06:09.781,0,33.1441,1.92804,19.0042,1.90282,0.308699,48.4337,36.0077,1.24722,57.6867,OFF
2026-07-03T15:06:09.888,0,34.0751,1.91887,19.1032,1.89378,0.3102,48.6061,36.3697,1.23934,57.6051,OFF
2026-07-03T15:06:09.991,0,33.9641,1.90911,19.2835,1.88415,0.310682,48.1251,36.6957,1.24494,57.3837,OFF
2026-07-03T15:06:10.105,0.0752461,33.3819,1.91477,19.2833,1.88973,0.30373,48.6184,37.0457,1.24301,57.8589,OFF
2026-07-03T15:06:10.217,0.2903,33.0845,1.91798,19.0667,1.8929,0.294879,48.6524,37.2115,1.25099,57.5372,OFF
2026-07-03T15:06:10.329,0.0130538,34.059,1.92213,18.9606,1.89699,0.303277,48.3058,37.0578,1.24566,57.3702,OFF
2026-07-03T15:06:10.429,0,33.6019,1.93182,18.8754,1.90656,0.298779,48.5511,37.3502,1.25128,56.9804,OFF
2026-07-03T15:06:10.550,0,33.2743,1.92909,18.9796,1.90386,0.303972,48.5159,37.3348,1.25239,56.6216,OFF
2026-07-03T15:06:10.648,0,34.1244,1.93604,18.8299,1.91072,0.305884,48.1775,37.2596,1.24547,56.806,OFF
2026-07-03T15:06:10.758,0,33.9257,1.94356,18.8938,1.91815,0.309177,48.1157,37.1745,1.25064,56.615,OFF
2026-07-03T15:06:10.870,0.49238,34.5464,1.936,19.1004,1.91069,0.302568,47.7193,37.321,1.25409,56.4454,OFF
2026-07-03T15:06:10.981,0.847926,34.4779,1.93775,19.0237,1.91241,0.300474,47.9593,37.6497,1.26327,56.1464,OFF
2026-07-03T15:06:11.086,0.949005,34.6396,1.93846,19.0059,1.91311,0.294985,47.8328,38.0293,1.26979,55.8419,OFF
2026-07-03T15:06:11.196,1.43752,34.4871,1.94325,18.9012,1.91783,0.301453,47.4868,37.7575,1.27156,56.2164,OFF
2026-07-03T15:06:11.305,1.8218,34.2654,1.93342,18.8817,1.90814,0.299756,47.6292,37.8293,1.27746,56.16,OFF
2026-07-03T15:06:11.416,1.88667,33.9104,1.93868,18.7505,1.91333,0.301522,48.0463,38.0537,1.27521,55.8241,OFF
2026-07-03T15:06:11.526,1.60212,34.6888,1.94048,18.8875,1.9151,0.295408,47.6255,37.8948,1.27144,55.9645,OFF
2026-07-03T15:06:11.638,1.58618,35.6645,1.93848,18.7639,1.91313,0.291003,47.3902,37.5439,1.27959,56.0575,OFF
2026-07-03T15:06:11.750,1.38146,35.1483,1.92942,18.8199,1.90419,0.287553,47.3288,37.197,1.27323,55.8738,OFF
2026-07-03T15:06:11.861,1.23668,35.4868,1.93106,18.8941,1.90581,0.281793,47.328,37.0307,1.27188,56.3571,OFF
2026-07-03T15:06:11.971,0.936592,36.3719,1.93638,18.6925,1.91106,0.289615,47.0889,37.3803,1.26804,56.368,OFF
2026-07-03T15:06:12.075,0.680807,36.1388,1.94056,18.5514,1.91518,0.296328,47.5176,37.7191,1.26914,55.983,OFF
2026-07-03T15:06:12.186,0.953547,36.9571,1.94197,18.6937,1.91658,0.301099,47.2647,37.8101,1.2641,56.0255,OFF
2026-07-03T15:06:12.298,0.738231,36.0176,1.95167,18.4569,1.92615,0.308385,47.0801,37.9034,1.25924,56.2457,OFF
2026-07-03T15:06:12.410,0.601166,35.9026,1.95072,18.6847,1.92521,0.309242,47.5786,38.024,1.2692,56.2322,OFF
2026-07-03T15:06:12.507,0.741221,36.7107,1.95175,18.4522,1.92623,0.305781,47.3352,38.3435,1.26128,56.2324,OFF
2026-07-03T15:06:12.619,1.23244,37.6264,1.9614,18.561,1.93575,0.307902,47.8314,38.4513,1.26873,56.2737,OFF
2026-07-03T15:06:12.730,1.44928,37.3098,1.96058,18.6324,1.93494,0.314637,47.3712,38.832,1.2654,56.6215,OFF
2026-07-03T15:06:12.842,1.04811,38.0106,1.96894,18.833,1.9432,0.308206,47.1858,39.0978,1.26315,56.7462,OFF
2026-07-03T15:06:12.954,0.800575,38.458,1.95909,18.8953,1.93347,0.310771,46.7518,39.2898,1.27069,56.901,OFF
2026-07-03T15:06:13.055,0.751433,37.9612,1.9589,18.7329,1.93328,0.310475,46.8507,38.9224,1.27947,57.0553,OFF
2026-07-03T15:06:13.163,0.30991,37.1293,1.95007,18.8887,1.92457,0.316275,47.3006,38.601,1.28875,57.5087,OFF
2026-07-03T15:06:13.276,0.587734,37.0505,1.95324,18.6829,1.9277,0.320882,47.7715,38.3882,1.29748,57.1268,ON
2026-07-03T15:06:13.382,0.754627,37.8568,1.94609,18.566,1.92064,0.317648,47.4228,38.4697,1.29177,56.9113,OFF
2026-07-03T15:06:13.502,0.955727,38.7625,1.94206,18.3691,1.91667,0.320303,47.4769,38.5874,1.28782,56.4261,OFF
2026-07-03T15:06:13.609,0.614885,38.7617,1.95063,18.2847,1.92512,0.312762,47.737,38.3397,1.28044,56.7308,OFF
2026-07-03T15:06:13.713,0.165629,38.2288,1.95557,18.4878,1.93,0.322683,48.091,38.1633,1.29029,57.203,OFF
2026-07-03T15:06:13.821,0,39.0522,1.96358,18.3478,1.93791,0.326343,48.1074,38.0742,1.28862,57.1178,OFF
2026-07-03T15:06:13.928,0,38.9098,1.95805,18.1425,1.93245,0.32566,48.3991,37.7649,1.28457,56.6951,OFF
2026-07-03T15:06:14.044,0.435663,38.6143,1.96577,18.3566,1.94006,0.334004,48.5061,37.9966,1.27864,56.2725,OFF
2026-07-03T15:06:14.149,0.8161,37.67,1.96087,18.4285,1.93523,0.338469,48.922,38.2066,1.2743,55.9781,OFF
2026-07-03T15:06:14.259,0.981671,37.7457,1.95596,18.3489,1.93038,0.33566,49.1304,38.1972,1.26874,55.8745,OFF
2026-07-03T15:06:14.379,1.44115,37.4652,1.96315,18.5399,1.93747,0.344659,48.7163,38.1687,1.25964,55.8095,OFF
2026-07-03T15:06:14.491,1.5339,38.2743,1.96223,18.7402,1.93657,0.345469,48.9081,38.4348,1.25428,55.9225,OFF
2026-07-03T15:06:14.587,1.49535,38.8589,1.95997,18.6267,1.93434,0.337563,49.083,38.5715,1.24511,55.461,OFF
2026-07-03T15:06:14.698,1.68076,39.1134,1.96934,18.7037,1.94359,0.346611,49.344,38.5685,1.24111,55.2253,OFF
2026-07-03T15:06:14.808,1.26547,38.1257,1.97177,18.6083,1.94599,0.349876,49.7387,38.7627,1.24469,55.5466,OFF
2026-07-03T15:06:14.916,1.75789,38.0347,1.9802,18.7891,1.95431,0.354348,49.5991,38.9086,1.25208,55.0759,OFF
2026-07-03T15:06:15.023,2.25383,38.7187,1.97767,18.7977,1.95181,0.358951,49.2033,39.2002,1.24827,55.2975,OFF
2026-07-03T15:06:15.134,2.67404,38.8402,1.97749,18.6489,1.95163,0.3675,48.7731,39.2384,1.25035,55.454,ON
2026-07-03T15:06:15.247,2.65112,39.0977,1.98246,18.6557,1.95654,0.359679,48.5291,39.5197,1.24267,55.5136,OFF
2026-07-03T15:06:15.358,2.5983,38.5359,1.97918,18.5326,1.9533,0.363365,48.9397,39.2576,1.24093,55.2183,OFF
2026-07-03T15:06:15.468,2.95584,37.784,1.97483,18.6276,1.94901,0.354875,49.4328,39.3361,1.23488,55.1669,OFF
2026-07-03T15:06:15.579,2.65533,38.5669,1.96921,18.5473,1.94345,0.347086,49.931,39.5793,1.2439,54.7628,OFF
2026-07-03T15:06:15.683,2.57173,38.8451,1.96922,18.3803,1.94347,0.342856,49.7239,39.8235,1.24036,54.3113,OFF
2026-07-03T15:06:15.789,3.03355,39.2118,1.95984,18.4159,1.93422,0.347211,49.6169,40.0727,1.23213,53.9913,OFF
2026-07-03T15:06:15.899,3.49268,39.5879,1.9678,18.4237,1.94207,0.345878,49.3357,39.7232,1.22836,53.7438,OFF
2026-07-03T15:06:16.009,3.07625,38.7357,1.97235,18.4209,1.94656,0.33968,49.5753,39.8476,1.21972,54.2159,OFF
2026-07-03T15:06:16.120,2.5822,39.5689,1.96313,18.1787,1.93746,0.333419,49.6638,39.7241,1.22371,54.4124,OFF
2026-07-03T15:06:16.234,2.35141,38.5759,1.95732,18.147,1.93172,0.327275,49.7261,39.5288,1.21555,54.2103,ON
2026-07-03T15:06:16.339,2.26535,37.9442,1.95832,18.3068,1.93271,0.320727,49.8988,39.4847,1.20926,54.193,OFF
2026-07-03T15:06:16.449,2.03561,37.0964,1.95015,18.4515,1.92465,0.325092,50.3383,39.1731,1.20862,54.6133,OFF
2026-07-03T15:06:16.554,2.01515,36.5428,1.95518,18.2227,1.92961,0.334607,50.7205,39.0525,1.21077,54.8792,OFF
2026-07-03T15:06:16.665,2.12755,37.1874,1.94849,17.9935,1.92301,0.335404,50.4861,38.8866,1.20116,54.428,OFF
2026-07-03T15:06:16.785,2.24238,38.0185,1.93941,18.0823,1.91404,0.334709,50.1767,38.5707,1.21021,54.8309,ON
2026-07-03T15:06:16.896,2.52846,37.4817,1.9322,17.8933,1.90693,0.330859,49.8235,38.2885,1.2158,54.5575,OFF
2026-07-03T15:06:17.006,3.01221,36.7853,1.92732,17.8775,1.90212,0.32921,50.0654,38.33,1.21953,54.9981,ON
2026-07-03T15:06:17.102,2.91673,36.1154,1.92244,17.6333,1.89731,0.319594,49.7617,38.4289,1.21125,55.1116,OFF
2026-07-03T15:06:17.213,2.6813,36.7848,1.93053,17.7251,1.90528,0.325079,49.443,38.4043,1.21985,54.6853,OFF
2026-07-03T15:06:17.325,2.65699,36.797,1.93565,17.9302,1.91033,0.319131,49.6415,38.5943,1.2266,54.2288,OFF
2026-07-03T15:06:17.438,2.36776,36.6731,1.92823,17.8962,1.90302,0.326565,50.0678,38.4152,1.22251,53.9226,OFF
2026-07-03T15:06:17.548,2.15574,36.7096,1.91945,17.7681,1.89435,0.332485,50.398,38.6325,1.22719,54.1629,OFF
2026-07-03T15:06:17.661,2.56858,36.8607,1.92027,17.669,1.89516,0.322817,50.8227,38.2527,1.22793,53.738,OFF
2026-07-03T15:06:17.759,2.83181,37.5562,1.91168,17.7519,1.88668,0.31677,50.677,38.0339,1.23764,53.5448,OFF
2026-07-03T15:06:17.868,2.38071,37.3549,1.91687,17.8485,1.89181,0.307397,50.5686,38.2202,1.23042,53.2444,OFF
2026-07-03T15:06:17.980,2.25518,36.715,1.91956,17.7011,1.89446,0.315877,51.0516,38.6059,1.22515,52.9011,OFF
2026-07-03T15:06:18.087,2.08779,35.9588,1.92423,17.5974,1.89907,0.311394,50.6232,38.8196,1.21614,53.1278,OFF
2026-07-03T15:06:18.203,1.70848,35.8239,1.93416,17.4698,1.90887,0.314542,50.5674,38.4293,1.21928,53.3089,OFF
2026-07-03T15:06:18.314,1.7445,36.5776,1.9437,17.4643,1.91828,0.315233,50.0676,38.4568,1.21775,53.5726,OFF
2026-07-03T15:06:18.426,1.80558,36.5563,1.93622,17.3692,1.9109,0.318708,50.0407,38.32,1.211,53.4045,OFF
2026-07-03T15:06:18.538,1.4082,37.084,1.93497,17.5887,1.90966,0.313558,50.2907,38.1868,1.20601,53.3058,OFF
2026-07-03T15:06:18.632,1.58433,37.4241,1.93427,17.4661,1.90898,0.32147,49.9951,38.5357,1.20196,53.2616,OFF
2026-07-03T15:06:18.742,1.99471,37.7016,1.9279,17.6947,1.90269,0.322436,50.3847,38.2793,1.20561,53.4284,OFF
2026-07-03T15:06:18.855,2.13336,37.8661,1.92043,17.9395,1.89531,0.332061,50.6551,38.393,1.20657,53.1713,OFF
2026-07-03T15:06:18.966,2.19942,37.6181,1.91405,17.9168,1.88902,0.325686,50.4389,38.5197,1.21506,53.3375,OFF
2026-07-03T15:06:19.072,2.60999,38.1844,1.90613,18.0343,1.8812,0.332856,50.0324,38.3395,1.21943,53.3864,OFF
