timeStamp,ThrustV,CombustTempV,InletPressureV,InletTempV,PressureRatioV,FuelPressureV,FuelPumpPowerV,CoolantTempV,CoolantPressureV,CoolantPumpPowerV,SparkPlugStatus
2026-07-09T05:47:19.791,0,22.2579,1.99007,19.9599,1.96404,0.299022,51.6311,35.1631,1.25201,59.3622,OFF
2026-07-09T05:47:19.914,0,21.9281,1.99847,19.8127,1.97234,0.301684,51.3239,35.3683,1.25658,59.3236,OFF
2026-07-09T05:47:20.023,0,22.5039,2.0083,19.791,1.98204,0.29427,51.7082,35.5879,1.25676,59.3204,OFF
2026-07-09T05:47:20.118,0,22.1462,1.99838,19.563,1.97225,0.302969,51.4535,35.5656,1.26666,59.4919,ON
2026-07-09T05:47:20.237,0.0268196,23.1033,1.99272,19.3635,1.96666,0.309375,51.5645,35.4095,1.26961,59.7549,OFF
2026-07-09T05:47:20.345,0,22.7331,1.98625,19.5308,1.96028,0.313676,52.0169,35.7944,1.27721,59.7347,OFF
2026-07-09T05:47:20.451,0,23.1272,1.98128,19.4699,1.95538,0.322781,52.182,35.9029,1.2771,59.9539,OFF
2026-07-09T05:47:20.560,0.207061,22.5725,1.98527,19.5057,1.95931,0.319943,52.3117,35.8659,1.27112,59.4837,OFF
2026-07-09T05:47:20.670,0.410331,21.6007,1.99438,19.6727,1.9683,0.325339,52.8031,36.1051,1.26849,59.6107,OFF
2026-07-09T05:47:20.777,0.649294,21.0593,1.99908,19.7926,1.97294,0.334118,52.5194,36.018,1.27194,59.8211,OFF
2026-07-09T05:47:20.886,0.423783,21.1374,1.99211,19.7035,1.96606,0.33727,52.86,36.3831,1.27787,60.0108,OFF
2026-07-09T05:47:20.994,0.180896,20.4352,1.98432,19.6776,1.95837,0.342107,52.6068,36.5225,1.28475,60.4058,OFF
2026-07-09T05:47:21.117,0.571515,21.3086,1.99314,19.5465,1.96707,0.347524,52.5272,36.6009,1.29298,59.9679,OFF
2026-07-09T05:47:21.225,0.336188,22.2741,2.00301,19.7964,1.97682,0.350331,52.2274,36.3129,1.28914,59.9113,OFF
2026-07-09T05:47:21.321,0.691098,22.5128,1.99625,19.8311,1.97015,0.341208,52.4897,36.6074,1.2961,60.293,OFF
2026-07-09T05:47:21.444,0.241857,23.5039,2.00573,19.6459,1.9795,0.333019,52.5729,36.6195,1.28999,60.0834,OFF
2026-07-09T05:47:21.553,0.194455,22.8091,2.01102,19.742,1.98472,0.333031,52.7424,36.5176,1.29094,60.2893,ON
2026-07-09T05:47:21.786,0,23.6446,2.01409,19.7046,1.98775,0.32589,52.5434,36.5742,1.29333,59.8754,OFF
2026-07-09T05:47:21.879,0,23.9036,2.01029,19.6081,1.984,0.321339,52.7353,36.8703,1.29196,59.6719,OFF
2026-07-09T05:47:21.988,0,23.0172,2.01303,19.7341,1.98671,0.320721,52.7838,36.5241,1.2915,59.3849,ON
2026-07-09T05:47:22.097,0.465823,23.6554,2.0184,19.934,1.99201,0.326113,53.2339,36.361,1.29593,59.7501,OFF
2026-07-09T05:47:22.207,0.34772,23.3557,2.00918,19.9507,1.9829,0.316245,53.3663,36.0459,1.30052,59.6497,OFF
2026-07-09T05:47:22.314,0.584728,23.9717,2.01398,19.9329,1.98765,0.318053,53.8109,35.7366,1.29578,59.1623,OFF
2026-07-09T05:47:22.423,0.192031,23.5334,2.01979,20.1723,1.99338,0.321541,53.584,36.0797,1.2877,58.6994,OFF
2026-07-09T05:47:22.534,0,24.0574,2.02877,20.0107,2.00224,0.316177,54.0483,36.4684,1.29287,58.3854,OFF
2026-07-09T05:47:22.642,0,23.7038,2.03531,19.8662,2.0087,0.312258,54.4908,36.3867,1.29555,58.7479,OFF
2026-07-09T05:47:22.750,0.25967,22.7302,2.02951,20.0691,2.00297,0.31086,54.8136,36.3638,1.2992,58.6835,OFF
2026-07-09T05:47:22.857,0.110552,22.2346,2.03425,20.1669,2.00765,0.307692,54.6118,36.6554,1.29745,58.843,OFF
2026-07-09T05:47:22.965,0,22.1512,2.03714,20.2132,2.01051,0.303479,54.5384,36.5494,1.30136,58.9394,OFF
2026-07-09T05:47:23.073,0,21.4415,2.03989,19.9992,2.01321,0.300288,54.6331,36.2973,1.29304,59.0638,OFF
2026-07-09T05:47:23.182,0.127294,21.6568,2.03335,19.7951,2.00676,0.291922,54.9912,35.9259,1.29753,58.9649,OFF
2026-07-09T05:47:23.290,0.613876,20.8003,2.03245,19.9915,2.00588,0.295756,54.9626,36.1187,1.29711,58.9987,OFF
2026-07-09T05:47:23.400,0.75354,20.1288,2.02468,20.171,1.99821,0.297611,54.7786,35.9151,1.29618,58.8821,OFF
2026-07-09T05:47:23.523,0.880085,20,2.01957,19.9543,1.99316,0.288949,54.8411,35.836,1.28888,59.0505,OFF
2026-07-09T05:47:23.631,0.467933,20,2.01241,20.0309,1.9861,0.296506,54.9271,35.7563,1.29735,59.1071,OFF
2026-07-09T05:47:23.740,0.389272,20.8147,2.00529,19.8363,1.97907,0.294976,54.6411,35.6244,1.30182,59.4468,OFF
2026-07-09T05:47:23.848,0.667383,20.3762,1.99792,19.5889,1.97179,0.302176,54.6507,35.9762,1.29361,58.959,OFF
2026-07-09T05:47:23.955,0.841382,21.0817,1.99314,19.8169,1.96708,0.308977,54.617,35.6872,1.30007,59.3594,OFF
2026-07-09T05:47:24.063,0.686949,21.7604,2.00126,19.9316,1.97509,0.310225,54.8928,35.3901,1.30916,59.8197,OFF
2026-07-09T05:47:24.172,0.870096,22.1084,1.99928,19.9745,1.97314,0.307333,54.646,35.4039,1.31111,59.4725,OFF
2026-07-09T05:47:24.275,0.890964,22.1536,2.00027,19.8054,1.97411,0.310089,54.3546,35.3425,1.30114,59.4173,OFF
2026-07-09T05:47:24.386,1.3801,21.9977,1.99579,19.6877,1.96969,0.302432,54.4657,35.3854,1.30143,59.8133,OFF
2026-07-09T05:47:24.493,1.33014,21.5579,1.99494,19.5344,1.96885,0.310302,54.4158,35.4063,1.29742,60.0839,OFF
2026-07-09T05:47:24.606,1.1479,22.0173,1.99888,19.5722,1.97274,0.304948,54.4163,35.5886,1.29149,60.1628,OFF
2026-07-09T05:47:24.715,0.913013,22.2208,1.99926,19.3483,1.97312,0.295062,53.9728,35.7456,1.29172,59.962,OFF
2026-07-09T05:47:24.822,1.15112,21.986,2.00456,19.2343,1.97835,0.294646,53.4853,35.8779,1.28744,60.0493,OFF
2026-07-09T05:47:24.933,0.856911,21.1086,2.01403,19.1683,1.9877,0.287415,53.3232,36.1354,1.29246,59.7174,OFF
2026-07-09T05:47:25.041,0.469335,20.6934,2.02262,19.075,1.99617,0.282105,53.0163,35.9712,1.29371,59.2256,OFF
2026-07-09T05:47:25.150,0.742496,21.1957,2.02212,19.0794,1.99567,0.288982,53.1876,36.2548,1.287,59.2192,OFF
2026-07-09T05:47:25.259,1.10322,20.3436,2.01648,19.2019,1.99011,0.295777,53.2523,36.2304,1.29359,59.3988,OFF
2026-07-09T05:47:25.368,1.6002,20.2177,2.0205,19.3708,1.99408,0.290456,53.4294,36.1582,1.29658,59.5311,OFF
2026-07-09T05:47:25.481,1.62109,21.0702,2.02874,19.3542,2.00221,0.294867,53.8906,36.1019,1.29126,60.0024,OFF
2026-07-09T05:47:25.590,1.79681,22.0305,2.02913,19.2352,2.00259,0.286426,54.2732,35.8726,1.29468,59.5332,OFF
2026-07-09T05:47:25.708,1.52088,22.9839,2.0386,19.0839,2.01194,0.279966,54.3199,35.7789,1.28743,59.5793,OFF
2026-07-09T05:47:25.806,1.84459,23.8861,2.03069,19.0304,2.00414,0.28175,54.3164,35.9627,1.29448,59.7478,OFF
2026-07-09T05:47:25.925,1.36866,22.942,2.04069,18.8927,2.01401,0.282227,54.7862,35.8213,1.29618,59.835,OFF
2026-07-09T05:47:26.028,1.71665,22.3642,2.04033,18.9812,2.01365,0.275551,55.2254,36.2135,1.30113,59.9966,ON
2026-07-09T05:47:26.140,2.11419,22.2982,2.03684,19.1056,2.0102,0.284652,54.7998,36.2441,1.29967,59.6028,OFF
2026-07-09T05:47:26.248,2.10146,21.415,2.0344,19.3195,2.00779,0.290064,54.7075,36.1605,1.29662,59.575,OFF
2026-07-09T05:47:26.358,1.63693,21.7331,2.03607,19.2769,2.00944,0.293418,54.7992,35.8866,1.28956,59.1817,OFF
2026-07-09T05:47:26.466,1.87045,22.2601,2.02984,19.4191,2.0033,0.290079,54.7516,35.6433,1.28728,59.0912,OFF
2026-07-09T05:47:26.574,1.51535,22.7447,2.0297,19.6379,2.00316,0.28317,54.5541,35.8149,1.27855,59.5719,OFF
2026-07-09T05:47:26.681,1.14374,23.0173,2.02087,19.6205,1.99445,0.280467,54.4873,35.9222,1.28449,59.8082,OFF
2026-07-09T05:47:26.803,1.10415,22.6644,2.02843,19.6209,2.00191,0.290373,54.3625,35.5556,1.28935,59.637,ON
2026-07-09T05:47:26.900,0.768255,22.1794,2.03004,19.6108,2.00349,0.282302,54.5845,35.5725,1.29654,59.9196,OFF
2026-07-09T05:47:27.012,0.727701,22.4576,2.0282,19.5569,2.00167,0.273768,54.1129,35.7303,1.28726,59.7274,OFF
2026-07-09T05:47:27.118,1.01458,22.7748,2.03323,19.6444,2.00664,0.268997,53.8608,35.354,1.28134,59.2488,OFF
2026-07-09T05:47:27.232,0.948452,22.381,2.04305,19.4621,2.01633,0.270008,53.5649,35.2507,1.27337,59.3019,OFF
2026-07-09T05:47:27.345,0.943505,22.7066,2.0429,19.5786,2.01619,0.275071,53.9269,35.2018,1.2751,59.0708,OFF
2026-07-09T05:47:27.451,1.02404,23.4561,2.04155,19.4422,2.01485,0.27558,53.5427,34.8595,1.27826,59.3736,OFF
2026-07-09T05:47:27.555,1.38514,22.4635,2.03624,19.1957,2.00961,0.271581,53.2362,34.8287,1.27063,59.2784,OFF
2026-07-09T05:47:27.666,1.25109,21.712,2.02718,19.4122,2.00067,0.280224,53.1394,34.8253,1.27166,58.9779,OFF
2026-07-09T05:47:27.787,1.44601,22.0083,2.03679,19.4115,2.01016,0.280295,52.7062,34.798,1.26289,59.4692,OFF
2026-07-09T05:47:27.883,1.40554,22.3339,2.03355,19.4156,2.00696,0.286842,53.155,34.6816,1.25675,59.5693,OFF
2026-07-09T05:47:28.001,1.53066,22.3522,2.03261,19.5257,2.00603,0.280772,53.6386,34.395,1.25529,59.368,OFF
2026-07-09T05:47:28.106,1.10259,23.2098,2.0329,19.4101,2.00632,0.280105,53.8077,34.7292,1.26002,59.6298,OFF
2026-07-09T05:47:28.214,1.05372,23.2021,2.03018,19.5398,2.00363,0.278198,53.3474,34.8148,1.26999,59.5792,OFF
2026-07-09T05:47:28.330,1.27364,23.8697,2.02582,19.684,1.99933,0.270311,53.788,35.1797,1.26943,59.5015,OFF
2026-07-09T05:47:28.430,1.09266,22.9496,2.03113,19.6301,2.00457,0.271396,54.256,34.8367,1.27712,59.9166,OFF
2026-07-09T05:47:28.540,1.32796,22.1856,2.03699,19.7209,2.01036,0.280721,54.2108,35.2217,1.28507,59.5923,OFF
2026-07-09T05:47:28.653,1.08139,23.1002,2.03919,19.681,2.01252,0.282241,53.8732,35.4102,1.29024,59.6949,OFF
2026-07-09T05:47:28.759,1.37655,22.6886,2.04561,19.6775,2.01886,0.289933,54.1874,35.6204,1.29686,59.2658,OFF
2026-07-09T05:47:28.869,1.48603,22.5508,2.03987,19.6672,2.01319,0.286774,53.882,35.7192,1.2871,58.8225,OFF
2026-07-09T05:47:28.978,1.84893,22.7161,2.03997,19.4641,2.0133,0.284345,53.5938,36.0002,1.29088,58.4528,OFF
2026-07-09T05:47:29.086,1.89721,22.189,2.03706,19.6951,2.01042,0.280865,53.7589,36.0454,1.3,58.8248,OFF
2026-07-09T05:47:29.196,2.28154,21.7031,2.04102,19.7504,2.01433,0.284577,53.332,35.8636,1.30553,59.1193,OFF
2026-07-09T05:47:29.305,2.12901,22.4408,2.03716,19.9735,2.01052,0.286477,52.8564,35.7003,1.29899,58.7492,OFF
2026-07-09T05:47:29.426,2.21979,23.2178,2.03371,19.8472,2.00712,0.287511,52.4986,35.6589,1.3034,59.0075,ON
2026-07-09T05:47:29.524,1.76398,24.2039,2.02371,19.7911,1.99725,0.295893,52.8973,35.9859,1.29839,58.7804,OFF
2026-07-09T05:47:29.643,1.31125,25.1051,2.01715,19.8928,1.99077,0.296168,52.523,36.0954,1.30623,58.5954,OFF
2026-07-09T05:47:29.744,1.71306,24.6507,2.0246,19.9145,1.99812,0.286839,52.7746,35.8398,1.30931,58.8501,ON
2026-07-09T05:47:29.852,1.2758,23.8223,2.01704,20.125,1.99066,0.278784,53.0921,35.8451,1.31549,59.1138,OFF
2026-07-09T05:47:29.962,0.865871,24.3732,2.0132,19.9004,1.98687,0.275162,53.2128,36.1075,1.32537,58.8181,OFF
2026-07-09T05:47:30.073,0.554153,23.8415,2.01787,19.8825,1.99148,0.273152,52.8027,36.4074,1.3279,58.8769,OFF
2026-07-09T05:47:30.181,1.01887,24.4947,2.01916,20.0717,1.99276,0.271223,52.4003,36.6885,1.33073,58.7275,OFF
2026-07-09T05:47:30.290,0.979846,23.5559,2.02407,19.9806,1.99761,0.273778,52.3118,36.3969,1.33403,59.0519,OFF
2026-07-09T05:47:30.402,0.800385,23.8121,2.02377,19.9744,1.9973,0.26426,52.5338,36.2511,1.33334,59.1493,OFF
2026-07-09T05:47:30.510,0.95838,23.1865,2.03173,19.8737,2.00516,0.263213,52.8002,36.608,1.32395,58.9551,OFF
2026-07-09T05:47:30.623,0.886185,22.8103,2.03721,20.0326,2.01057,0.255599,53.009,37.0035,1.32707,58.5175,OFF
2026-07-09T05:47:30.734,1.15254,22.7988,2.04399,19.8609,2.01726,0.249919,53.2176,36.6923,1.31757,58.9389,OFF
2026-07-09T05:47:30.841,1.29995,22.7627,2.03957,19.9139,2.0129,0.248033,53.6863,36.9062,1.31886,58.8735,OFF
2026-07-09T05:47:30.950,1.73742,22.4165,2.03202,19.9519,2.00545,0.248183,53.2954,37.1557,1.31583,59.289,OFF
2026-07-09T05:47:31.059,1.94583,22.8706,2.03532,20.1441,2.0087,0.240328,53.5095,36.8844,1.3097,58.8414,OFF
2026-07-09T05:47:31.165,2.15437,22.346,2.02977,20.3565,2.00323,0.234256,53.4486,36.749,1.30351,58.7362,OFF
2026-07-09T05:47:31.278,2.04184,23.3016,2.03363,20.1867,2.00704,0.224603,53.3953,36.9416,1.31292,59.1083,OFF
2026-07-09T05:47:31.384,1.70984,24.0948,2.02551,19.9606,1.99902,0.225549,53.5861,36.9673,1.31071,58.7763,OFF
2026-07-09T05:47:31.494,2.18153,24.1052,2.0314,20.0778,2.00484,0.232761,53.9839,36.7725,1.30253,58.8613,OFF
2026-07-09T05:47:31.604,2.11669,24.5734,2.04116,20.2726,2.01447,0.238117,54.4084,36.8667,1.29313,58.8552,OFF
2026-07-09T05:47:31.712,1.79969,24.0327,2.04485,20.3934,2.01811,0.239785,54.2768,37.0271,1.2925,58.7492,OFF
2026-07-09T05:47:31.822,1.62263,23.7425,2.05109,20.5282,2.02427,0.234614,54.2039,36.8778,1.29747,59.0554,OFF
2026-07-09T05:47:31.932,2.10757,24.7138,2.04347,20.2996,2.01675,0.225245,54.0728,37.1551,1.29452,59.3558,OFF
2026-07-09T05:47:32.041,1.82065,24.4673,2.0477,20.4591,2.02092,0.228281,53.643,37.2204,1.28953,59.8528,OFF
2026-07-09T05:47:32.152,1.40848,24.0347,2.04985,20.5289,2.02304,0.227671,53.4289,37.1585,1.29161,59.5067,OFF
2026-07-09T05:47:32.260,1.03472,24.3015,2.04108,20.3118,2.01439,0.234837,53.6111,37.0243,1.29785,59.9043,OFF
2026-07-09T05:47:32.382,0.805335,24.2148,2.04448,20.5369,2.01774,0.230004,53.688,37.2466,1.29372,59.7565,OFF
2026-07-09T05:47:32.478,0.448754,23.5023,2.05007,20.5776,2.02327,0.235382,53.909,37.4521,1.28504,60.0884,OFF
2026-07-09T05:47:32.597,0.807753,23.4409,2.05632,20.4239,2.02943,0.244965,54.1529,37.4346,1.29273,60.1041,OFF
2026-07-09T05:47:32.698,0.935665,23.2724,2.0599,20.5462,2.03297,0.251221,54.4152,37.5453,1.29429,59.8155,OFF
2026-07-09T05:47:32.806,1.23554,22.8341,2.06967,20.6544,2.04261,0.260241,54.166,37.5244,1.30174,59.6647,OFF
2026-07-09T05:47:32.926,1.62107,22.9595,2.06947,20.6205,2.04241,0.25241,54.5193,37.6033,1.30105,59.3307,OFF
2026-07-09T05:47:33.024,1.30843,22.1534,2.06723,20.757,2.0402,0.24867,54.6993,37.6478,1.31047,59.8113,OFF
2026-07-09T05:47:33.133,1.32418,22.3158,2.07634,20.5564,2.04919,0.252117,54.5682,37.4403,1.31394,60.1581,ON
2026-07-09T05:47:33.247,0.897247,21.8081,2.06725,20.5798,2.04022,0.249066,54.9906,37.2758,1.31038,60.4519,OFF
2026-07-09T05:47:33.355,1.36196,22.4041,2.07698,20.6366,2.04982,0.249056,55.0784,36.9327,1.31612,60.5388,OFF
2026-07-09T05:47:33.465,1.01296,23.2951,2.07307,20.4874,2.04596,0.257434,55.3857,37.1992,1.31792,60.5116,OFF
2026-07-09T05:47:33.571,1.04154,24.0668,2.07253,20.6922,2.04543,0.250129,55.5731,37.5683,1.32601,60.2737,OFF
2026-07-09T05:47:33.680,0.886998,24.9675,2.07125,20.8238,2.04416,0.243536,55.2851,37.3289,1.31846,60.4502,OFF
2026-07-09T05:47:33.799,0.569534,25.3535,2.06812,20.8474,2.04108,0.236588,54.7875,37.6852,1.31498,60.1566,OFF
2026-07-09T05:47:33.899,0.595107,26.0897,2.07721,20.6495,2.05005,0.240577,55.0287,37.9546,1.32445,60.5623,OFF
2026-07-09T05:47:34.014,0.364079,26.9198,2.07015,20.4401,2.04308,0.231649,54.6439,38.198,1.32306,60.3888,OFF
2026-07-09T05:47:34.119,0.554684,25.9692,2.06967,20.4918,2.04261,0.225318,55.1372,38.0724,1.32086,60.8797,OFF
2026-07-09T05:47:34.229,0.606093,25.7829,2.07156,20.6031,2.04447,0.221813,55.2134,38.0609,1.3181,60.3891,OFF
2026-07-09T05:47:34.338,0.232547,25.4434,2.07628,20.4955,2.04913,0.220313,55.6572,38.2893,1.32212,60.4718,OFF
2026-07-09T05:47:34.446,0.0467783,25.216,2.07192,20.4891,2.04482,0.219529,55.4701,38.3487,1.32796,60.4866,OFF
2026-07-09T05:47:34.559,0,25.4535,2.07019,20.296,2.04312,0.215385,55.8843,38.3266,1.33025,60.3916,OFF
2026-07-09T05:47:34.665,0,25.8605,2.06364,20.2072,2.03666,0.205465,56.3787,37.9539,1.33082,59.9874,OFF
2026-07-09T05:47:34.780,0,26.3176,2.06272,20.4312,2.03575,0.196207,56.5508,37.6357,1.32434,59.4999,OFF
2026-07-09T05:47:34.885,0,26.9507,2.05912,20.2045,2.03219,0.187241,56.7469,37.4536,1.32688,59.5405,OFF
2026-07-09T05:47:34.993,0,26.4559,2.06672,20.4397,2.0397,0.184329,56.5368,37.2345,1.32708,59.3084,OFF
2026-07-09T05:47:35.104,0.272701,25.4815,2.05979,20.4878,2.03285,0.178891,56.6449,37.6067,1.3349,59.1272,OFF
2026-07-09T05:47:35.212,0,26.4051,2.06812,20.6503,2.04107,0.184154,56.4298,37.2873,1.34411,59.1237,OFF
2026-07-09T05:47:35.321,0.325529,25.57,2.06959,20.7827,2.04253,0.190552,56.3337,36.9953,1.34833,59.1214,OFF
2026-07-09T05:47:35.431,0.112701,25.0218,2.07539,20.5824,2.04825,0.195262,56.1635,36.792,1.34777,59.234,OFF
2026-07-09T05:47:35.541,0.340247,24.7043,2.07804,20.7252,2.05087,0.197152,56.4973,36.4717,1.35351,59.156,OFF
2026-07-09T05:47:35.651,0.816965,24.374,2.08113,20.6029,2.05391,0.1972,56.6166,36.5138,1.3562,58.8387,OFF
2026-07-09T05:47:35.760,0.473821,25.2856,2.0905,20.7776,2.06316,0.19879,56.2689,36.5345,1.36105,59.0421,OFF
2026-07-09T05:47:35.873,0.271751,24.7497,2.08106,20.9271,2.05385,0.205948,55.8209,36.7431,1.36345,58.8843,OFF
2026-07-09T05:47:35.977,0.457613,23.9699,2.0789,21.0862,2.05171,0.206941,56.1604,36.5219,1.36088,59.2877,OFF
2026-07-09T05:47:36.088,0.511041,23.7636,2.08008,21.3316,2.05288,0.198251,55.6604,36.4855,1.3683,59.7696,ON
2026-07-09T05:47:36.196,0.673289,23.8225,2.07149,21.4197,2.0444,0.203647,55.1647,36.7367,1.36257,59.8666,OFF
2026-07-09T05:47:36.305,0.470873,23.452,2.07874,21.3147,2.05156,0.206014,55.5108,36.9482,1.35777,59.587,OFF
2026-07-09T05:47:36.415,0.57554,23.4086,2.08129,21.0741,2.05407,0.212578,55.0575,36.9822,1.35272,59.2633,OFF
2026-07-09T05:47:36.525,1.05925,24.1363,2.07416,21.2963,2.04704,0.211894,55.3051,37.0511,1.34711,59.0975,OFF
2026-07-09T05:47:36.635,1.22203,24.1769,2.0656,21.2067,2.03859,0.214541,55.5102,37.242,1.34067,59.4508,OFF
2026-07-09T05:47:36.751,0.929009,23.6365,2.0655,21.3636,2.03849,0.20529,55.3804,37.1917,1.34774,59.7967,OFF
2026-07-09T05:47:36.858,1.02485,24.1325,2.07152,21.4482,2.04443,0.212508,55.3551,37.4647,1.33775,60.1245,OFF
2026-07-09T05:47:36.966,0.575848,23.4836,2.06477,21.2951,2.03777,0.217126,55.7516,37.2743,1.34158,60.6165,OFF
2026-07-09T05:47:37.073,1.04168,22.9914,2.0586,21.2015,2.03168,0.208029,55.7803,37.3055,1.33999,60.4712,OFF
2026-07-09T05:47:37.181,0.745905,23.8268,2.0623,21.2202,2.03533,0.202857,55.9948,37.381,1.33928,60.0011,OFF
2026-07-09T05:47:37.302,0.633669,22.9559,2.05909,21.374,2.03216,0.194758,55.9867,37.1337,1.33299,60.1511,OFF
2026-07-09T05:47:37.402,0.820508,23.5739,2.05159,21.5892,2.02476,0.190111,55.606,36.7631,1.32737,59.8415,OFF
2026-07-09T05:47:37.514,0.790427,23.1933,2.06044,21.5212,2.0335,0.190775,56.0668,37.1347,1.33444,60.125,OFF
2026-07-09T05:47:37.670,0.623262,22.3013,2.05558,21.2895,2.0287,0.198279,56.3009,37.4379,1.33757,59.7899,OFF
